log_price,Mileage,Year,CarsRange_Budget,CarsRange_Medium,CarsRange_Highend,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
8.294049640102028,405,1992,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.305650551780507,131,2011,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
9.581903928408666,138,2007,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
8.318498320504338,50,1988,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10.357742824813725,1,2014,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
8.411832675758411,207,2003,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8.809862805379057,207,2004,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
9.94270826568941,31,2011,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
8.160518247477505,334,1999,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.571316925111784,18,2015,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
9.51044496442652,150,2002,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
8.724207360800564,175,2007,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
10.725467604939041,76,2010,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8.496990484098719,295,1994,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10.757902880692196,5,2014,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
9.862665558015873,190,2005,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
9.314700387300425,119,2008,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
9.011889433252344,139,2012,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
9.239899174217728,235,2007,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
9.39182824802156,210,2010,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
10.753638481905739,33,2014,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7.313220387090301,260,1994,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
8.756210091886738,156,2002,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9.093806555720231,155,2005,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
9.449357272446683,160,2007,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8.987196820661973,207,2007,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
10.292145542327912,63,2008,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
8.867850063029406,208,2008,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
9.291920358968605,103,2010,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
10.203592144986466,57,2013,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
9.803667217253917,64,2011,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
10.203592144986466,137,2005,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
9.103868127465667,300,2002,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
10.401227936753463,82,2013,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
10.146433731146518,163,2008,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
9.093806555720231,153,2003,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
9.388486557359657,190,2006,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10.030120203469494,125,2010,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.472704636443673,165,2003,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
10.126631103850338,60,2011,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
10.19988156558993,119,2008,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
8.699514748210191,200,2008,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.190137664658664,257,2003,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9.539644119118783,197,2006,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9.409191230721348,164,2009,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
9.51044496442652,205,2005,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.803667217253917,200,2005,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.404262840448617,200,2010,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.735068900911164,145,2011,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
9.998797732340453,110,2011,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
9.277999020449997,195,2007,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
8.961879012677683,226,2000,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.75846178048587,184,2008,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
7.696212639346407,118,2001,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
9.093806555720231,256,2002,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
10.360912399575003,33,2013,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
8.974618038455112,168,2006,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
10.257659366256743,97,2012,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
8.83927669058535,140,2012,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
9.088172738001974,280,2000,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8.039157390473237,164,1999,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
9.093806555720231,250,2000,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8.716044050161402,130,2005,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
7.24422751560335,260,1996,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9.082507000466299,93,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.239802082125802,176,2013,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8.779557455883728,170,2004,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
9.116029692504942,151,2007,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
9.205327830152639,95,2010,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
10.106428396532818,260,2003,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
10.849337086651827,27,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.464982590349763,290,2008,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8.987196820661973,250,2006,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8.99961934066053,112,2007,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
9.22029070282935,164,2012,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7.549609165154532,300,1997,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9.287301413112312,187,2012,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8.987196820661973,234,2004,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9.635608107380527,120,2004,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
7.762170607138205,182,1998,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
10.568440998725292,5,2015,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
9.778491062361443,110,2012,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
9.47262771040802,237,2005,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.825526011066415,90,2008,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
9.126958763037132,195,2006,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
9.581903928408666,1,2016,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
9.798127036878302,18,2011,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
8.824677891164198,250,2003,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
9.9281801651265,73,2011,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.239959789157341,100,2005,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
9.273315171137572,130,2011,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.918376165029878,30,2013,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
8.006367567650246,267,1999,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10.136581434703507,112,2007,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7.236339342754344,245,1996,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
9.775654181026242,174,2005,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.560997243589352,180,2007,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
9.525151111816216,270,2004,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10.081633737919603,187,2007,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
10.373491181781864,144,2013,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
8.433594167539924,267,1991,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
7.762170607138205,300,1998,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9.903437551286085,160,2010,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
10.271596874100524,78,2012,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8.242756345714477,300,1996,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
7.495541943884256,300,1989,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
9.179881164491475,201,2007,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
10.140226269364646,1,2016,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
10.1226230824528,1,2016,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
8.51699317141357,140,2011,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
8.45531778769815,390,1991,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8.51699317141357,1,1997,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
9.137662146478197,350,2000,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10.126631103850338,130,2007,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
9.464982590349763,148,2008,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
9.179881164491475,189,2003,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9.22029070282935,64,2014,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7.937374696163295,296,2001,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9.51044496442652,350,2000,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
9.093806555720231,125,2009,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
9.350102314351341,180,2004,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
10.515966830028619,82,2010,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.410305154904579,150,2010,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
9.230142999272362,253,2008,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
